5.049504 0.476796 4.263243
13.705096 4.167670 3.452357
18.509571 8.981060 1.054327
11.358645 6.375267 2.164042
3.350495 11.581055 6.794954
9.165614 17.942619 1.285336
1.969858 8.981650 3.580405
2.056959 6.595960 0.645337
10.172260 10.120957 0.137900
7.698178 3.813297 3.906375
8.608000 17.810983 5.038589
7.794164 5.858416 0.342609
8.135498 16.934765 5.543770
2.044440 18.854335 2.928146
8.280902 17.418240 6.542198
1.971911 14.121268 3.563512
8.780918 11.108696 5.398249
1.382729 8.694791 0.021838
12.317611 7.449819 2.859609
16.161200 6.206281 3.672300
14.213113 19.316289 2.422762
2.293983 0.831300 4.388579
6.118290 0.884484 2.916184
15.602755 9.302445 5.414793
7.889396 4.018323 5.060201
17.684758 7.940598 5.066655
15.518736 3.917516 0.965549
6.949673 10.278844 2.390302
13.171229 7.544216 1.445360
5.597266 15.482247 3.620020
6.744949 7.907673 6.640312
10.341840 19.931038 0.179945
18.278764 11.884914 1.181240
1.853035 10.686375 2.275647
11.909517 16.762596 3.665076
17.214445 2.965327 1.454859
14.405594 7.992431 0.392065
9.571249 15.317544 4.411904
14.549235 9.930069 5.438730
3.501337 14.526126 5.762104
17.080635 12.052456 6.945337
11.407638 11.718811 0.782016
19.897235 8.758406 6.913105
6.248907 14.338999 0.276258
2.990298 2.451949 3.382981
12.331197 10.970497 4.340807
5.553531 11.033362 4.837884
3.219640 14.378714 3.268948
15.275601 17.754697 1.440038
19.495580 1.938796 3.931462
7.424911 7.606830 4.936377
1.372727 9.238240 0.125686
12.726488 8.459667 1.630283
12.499792 9.524140 5.607165
6.379270 5.261405 4.993335
7.442352 7.588042 0.448649
9.167760 9.721479 1.647737
10.482626 19.057089 0.723548
9.863154 12.432440 3.606447
9.404431 10.096534 3.387367
1.198285 8.015743 5.144759
17.184863 8.074347 5.821487
18.882518 9.000124 6.756272
18.074341 19.351694 5.080441
9.610572 5.504125 0.441811
16.795068 15.053577 0.630275
14.491547 4.591856 5.089958
4.190716 10.033136 2.875546
8.482617 1.827084 3.432152
1.240484 5.094903 3.244483
9.344980 0.387222 5.756393
0.160874 4.744640 3.110126
7.569892 17.565178 2.192554
10.378609 8.843014 1.709351
9.533796 17.306007 1.598817
14.846345 10.904757 0.201181
6.880342 9.841810 4.936905
4.927621 13.051271 0.536133
13.944689 11.757157 5.927859
19.363001 18.328865 1.767669
11.301175 9.230928 2.279767
14.758541 0.666500 5.171519
3.961450 5.180461 1.106221
14.992811 3.649126 2.005524
14.633454 11.455071 1.127922
7.547907 15.605034 0.215487
6.564920 12.281527 5.103754
12.715013 19.239506 0.607262
17.576245 1.822802 3.288207
16.843749 12.366239 4.580956
6.352138 11.588374 3.476664
9.307985 0.618247 4.463921
7.566944 10.690882 5.672334
8.849009 10.340228 2.824877
13.632676 2.513871 3.139083
0.133797 3.237292 5.594248
1.441033 18.947840 5.890390
0.564655 19.224678 1.435417
0.107133 2.739981 4.515903
13.634786 12.839095 4.747404
4.685180 0.105600 0.524279
7.383851 19.400954 4.682671
13.710022 14.937849 0.168648
11.653087 1.755729 1.304541
8.941560 12.506163 6.032376
14.134445 4.583780 3.347728
11.031044 17.529973 6.003610
8.797037 12.486399 1.649606
5.739916 1.696642 1.706900
11.333875 14.346190 3.630131
3.083956 6.112211 4.007242
1.309716 17.516376 0.316051
2.123378 15.015982 3.455443
9.072884 11.107402 2.279445
7.274434 12.919490 5.539982
15.727678 14.852471 3.084489
0.228005 18.308607 0.631021
4.974126 11.391728 0.947845
14.281179 18.657132 4.667583
10.135174 1.951929 6.897290
12.183858 14.155047 4.360728
12.760021 7.708313 5.829053
0.413528 4.118001 2.664890
5.445908 18.164649 6.035272
16.574469 11.566960 3.082306
16.658284 8.743799 4.385897
4.762005 3.431714 2.854976
1.551669 7.339973 2.350011
0.488590 0.047100 4.009829
2.935893 7.564267 5.258364
2.188959 12.878613 0.472865
18.964840 9.997533 3.924102
1.134259 12.941536 0.556674
18.061590 14.091706 2.128320
5.642136 12.786091 0.934744
8.226684 0.667608 1.726453
14.310894 13.693377 4.574044
5.470678 6.579533 2.005708
18.480783 10.364524 6.581996
8.419980 0.550339 2.190628
14.323526 17.529368 4.493153
13.704217 19.705561 2.506354
0.654970 13.669070 2.964353
3.650755 10.666297 5.918002
16.336339 18.160325 5.130225
15.714518 7.797774 1.774029
15.709155 7.677121 1.909367
6.454362 2.786317 2.308445
9.184593 3.322248 4.348696
7.798899 19.545142 5.881024
0.102267 11.643124 4.055400
19.625791 16.589333 2.344874
11.077014 11.442906 0.740400
12.693964 13.658044 5.327641
6.289302 5.508891 5.357019
11.907177 16.801644 1.395559
8.802703 19.779843 1.843583
6.267911 12.614130 5.222422
6.653278 3.124308 1.091155
9.249728 16.641155 6.975544
2.995745 12.596033 6.544111
11.004143 18.224138 0.074743
16.399636 7.958319 2.359366
4.196210 16.067412 0.653928
9.978877 5.998003 4.923703
9.258532 10.623268 4.010642
14.727045 15.287127 4.230865
10.040385 17.285365 0.684419
2.658950 8.675975 2.215349
1.426382 4.739079 5.829128
18.789000 15.397453 4.250713
11.941345 19.542377 0.132551
0.158850 15.915099 6.152747
12.407443 5.007918 0.863602
3.501187 7.099761 4.052584
3.827812 1.714746 6.780410
0.126237 8.635716 5.645222
3.425161 13.564851 6.295036
3.493320 5.204095 4.951539
18.116275 8.025737 1.631683
12.965086 10.865161 3.691673
10.779150 13.603065 0.783831
16.154626 12.703664 1.290313
11.392920 11.715166 2.457029
4.338050 9.548629 5.931828
12.848523 0.492135 5.132407
17.931318 15.488558 1.508193
1.241647 10.625944 3.216223
1.662600 15.057140 1.301070
9.437192 14.152922 0.731994
18.320499 3.941836 6.759409
9.249355 7.489406 4.312826
14.156242 8.322052 4.759838
6.059771 18.089415 0.490358
17.377985 19.988543 4.102597
7.473984 10.071525 5.476101
3.946659 17.961807 5.695853
7.830626 4.728047 1.307894
17.416016 11.509194 5.685372
19.945865 5.381761 3.506777
11.742841 19.898656 0.912861
5.505921 12.210493 6.434758
2.245443 5.384721 5.140738
7.597669 18.829780 5.952544
12.687690 9.161154 4.229005
12.027587 17.293951 2.308555
4.312721 5.630599 6.352433
2.986257 19.535202 1.715870
9.506956 7.199133 3.111362
7.273323 19.903459 0.064055
2.665271 0.435996 2.424109
8.548988 8.846161 5.572424
2.210810 11.164656 5.524223
6.913930 0.755897 2.951022
19.059445 9.048194 3.085922
14.675858 8.798669 4.949043
3.763438 3.635437 4.224364
10.621156 2.032865 0.068843
13.331925 3.504304 1.909912
15.445606 19.435421 2.924927
15.952726 17.952157 3.798919
2.121663 4.876990 0.187701
11.004494 10.463563 1.441719
1.048059 15.955228 0.710886
8.261763 7.200833 0.576038
17.362597 15.425651 4.057601
5.712172 8.291240 2.470921
7.749986 11.053776 5.900377
14.724317 7.787067 3.778324
17.098434 0.864796 5.866343
14.018525 6.528568 5.613211
8.826559 15.682399 5.355129
19.281339 15.171464 0.965200
4.624145 9.934232 1.463752
15.650776 2.518414 0.616536
11.654240 18.959344 1.918733
18.801293 17.821466 1.625887
17.168001 3.330897 0.647443
8.637915 1.824524 0.750181
2.058446 18.080326 0.084004
19.778582 0.670154 1.091775
3.274287 18.813423 6.850690
16.274087 19.230813 3.514213
17.687084 9.411731 6.962960
14.586910 1.621430 3.764078
14.454530 0.341234 6.659053
9.008051 0.651469 1.314276
5.800269 7.848663 6.550758
4.501317 17.651835 4.434178
10.626380 9.172363 1.599736
2.173010 10.335918 1.417567
19.211220 14.941847 5.763521
6.473733 14.039972 1.340715
1.266699 4.756454 5.178029
10.331628 19.190925 5.365348
1.903806 1.782045 4.330639
14.283918 3.363064 3.374491
15.956138 1.376393 6.291826
5.129589 12.307683 5.812766
4.889100 18.286410 5.007197
0.532395 8.946411 0.325926
2.867083 1.987622 3.763048
1.752911 18.003942 6.922617
13.115469 14.914873 4.700301
1.738540 12.160989 5.175736
15.726722 7.568336 0.392678
5.841061 5.523766 5.199287
6.623789 10.428280 5.697363
17.931730 6.176219 3.958208
2.800832 19.232679 3.060476
8.692166 0.565978 6.794442
4.051757 5.344112 2.839003
0.643942 14.112746 4.755788
1.598351 14.538556 5.383373
9.771677 0.158717 5.414330
10.274552 6.319779 2.329959
10.884037 16.241679 6.012615
3.217716 10.918655 4.769094
3.319645 0.388662 6.868455
8.875840 17.802510 6.868387
4.333953 14.443496 1.683747
0.648965 0.555664 4.289346
8.202141 16.424932 3.834670
12.074918 6.085746 5.495313
10.509054 11.773726 0.674928
0.079154 12.161971 2.917370
2.730414 8.991132 1.440455
13.339747 13.023148 5.703597
16.989363 19.378555 0.251188
7.927175 16.810279 6.104262
17.858653 18.237923 5.585179
11.922614 7.363351 3.383834
5.298456 13.933822 4.605830
0.743713 4.712557 1.079601
17.449267 5.839801 5.805273
15.326890 0.111108 5.468998
18.571491 15.206758 3.415342
13.904091 11.553933 3.705201
1.970925 4.566563 3.094866
8.541355 11.983670 1.828869
1.383534 8.797537 5.080494
0.627906 1.843736 5.358411
4.251239 6.804065 4.428438
5.929733 18.404205 1.168428
15.504159 10.764579 2.942636
12.426193 18.127249 1.887093
11.129878 7.430371 4.957168
3.823976 13.994236 0.259942
16.094909 9.782330 3.804184
4.199970 9.169845 4.934903
4.017822 14.462790 0.292829
17.446583 7.178615 6.067577
5.111496 6.331625 4.766826
2.371413 16.835919 0.451867
16.359605 10.387172 4.907238
7.225929 1.073576 3.029492
11.080084 4.286221 3.039253
15.341540 4.504669 2.563677
17.089173 16.751831 6.875938
14.580861 18.272403 6.748017
4.528740 10.739421 3.286983
10.703497 16.447605 3.545751
9.101140 18.632822 5.508586
6.701056 5.497685 0.150703
7.569529 6.938791 6.490539
4.066646 15.502914 3.082365
4.417341 7.368753 6.527508
14.189292 1.396189 6.415875
16.789081 16.437335 0.934189
6.566488 2.243122 4.841684
11.735458 19.568453 4.847433
15.853253 15.612745 6.258012
2.337458 15.108292 1.819805
1.828011 0.254878 0.427269
17.719589 18.049871 5.686012
12.641007 15.145516 6.010469
10.031264 0.713958 4.984031
15.201377 17.078932 3.131457
10.033703 8.646213 3.566989
19.366372 7.749434 1.364276
18.562343 2.556441 5.485495
17.832685 2.446786 1.203444
14.594793 11.941270 6.314745
9.767522 1.497610 6.904737
17.737826 3.777197 4.351515
14.638304 6.608143 1.592376
11.571474 2.587764 5.180368
19.810396 0.418321 2.771929
3.304395 16.903871 0.109859
0.066163 4.209459 0.866946
16.708093 16.134965 1.558963
16.931015 5.329048 4.878045
0.078957 17.680479 6.705302
15.170677 4.407072 3.606209
15.642516 11.459114 4.721346
13.514720 14.331081 4.203386
13.482490 0.185719 3.972953
3.394668 7.959982 5.804482
14.409074 4.775106 2.386598
10.210983 8.579181 0.144240
19.623335 2.840240 0.635470
8.978228 3.771549 5.128111
16.756871 13.747612 1.068042
6.413502 8.326924 5.985649
3.374396 2.111108 0.969821
15.755387 19.855854 3.591959
6.106570 4.645185 4.545549
0.927989 17.252581 0.269588
1.777731 12.682305 0.716001
6.606661 15.978728 4.783914
18.477481 0.275183 0.370427
17.311883 18.653799 3.346387
18.169743 1.769912 2.342737
7.628965 13.773841 5.677467
16.447658 8.505159 5.014583
9.244865 9.917622 1.340023
1.112142 4.541882 1.647827
3.515122 4.247567 4.636337
15.771763 1.649610 6.739160
14.574945 2.969919 6.664922
7.005082 16.704123 6.395051
1.871495 9.677451 4.979510
8.231507 17.155371 1.199203
17.667371 4.393609 2.808273
12.258901 7.184892 1.244494
13.393872 1.251730 1.024554
12.540300 11.006105 4.897093
0.442285 13.456035 1.101562
18.860601 11.109048 1.060440
6.227798 19.821839 0.302998
13.719935 6.397344 1.036282
17.943890 3.875549 2.421572
7.466417 16.337705 6.947952
8.624141 17.680523 2.421486
10.560569 14.699907 2.543931
5.910947 13.701722 6.811443
8.416163 2.237038 6.466084
7.394221 8.940396 5.431607
12.469787 2.131488 4.152295
15.132506 2.439756 1.865147
9.623308 14.670918 3.209761
5.270087 5.172895 1.451129
9.256351 5.966025 1.061432
13.085239 2.886517 0.505364
8.025496 4.054225 3.740880
16.472100 9.557691 5.226852
17.553097 1.613353 3.430404
18.893267 4.060805 0.294776
19.031055 17.664030 3.720973
4.637969 4.968468 6.778259
12.402233 16.539403 1.293434
0.160591 3.509711 6.458223
15.392076 10.150143 4.615165
17.934376 16.515031 0.555542
6.578207 12.088901 5.155819
5.895440 2.464430 3.614670
13.785966 11.666511 4.667548
14.855311 5.977485 0.105416
16.484995 14.854195 6.461946
17.809056 14.029737 4.210461
5.437099 11.994136 2.531916
5.694952 4.741147 0.683030
16.799988 13.932600 1.286749
0.168156 12.244252 5.441426
1.744260 19.931045 4.238359
6.485296 14.813343 4.627108
11.112487 12.373975 1.486915
0.981626 6.638200 2.195229
1.689362 13.826865 3.976176
12.232142 12.637716 5.918408
18.426655 3.908619 3.590233
4.701665 14.585699 6.023283
17.251459 14.452493 6.711089
7.407751 13.463555 1.755843
1.540274 19.537567 2.280742
0.779974 9.791835 0.846320
10.088723 8.806467 3.017720
3.737484 8.369423 1.081216
6.801120 14.987082 1.005787
13.994617 11.560399 5.661258
2.239557 17.885320 6.438665
5.680273 0.323185 5.781704
5.201513 2.897649 5.443948
4.296195 7.523380 0.803598
2.147700 8.859464 3.512109
3.008447 8.608493 3.848223
13.404506 13.538799 6.005294
10.365669 9.887425 4.646629
0.710470 7.996823 0.901713
11.278140 8.935617 3.698705
1.568306 7.124663 3.531155
1.677720 6.529149 5.558230
1.105841 5.371057 4.489770
13.724383 19.066871 5.611325
14.456002 3.751037 1.356671
9.408037 8.803358 3.203379
15.168804 17.293720 0.590792
14.980697 6.818763 6.032428
18.947387 1.878197 5.075807
17.198033 3.226897 2.980980
10.970723 10.569347 3.413273
9.701569 19.521064 4.461643
1.034421 13.139595 6.504073
11.683868 19.681527 1.933498
19.974418 4.935788 5.655115
16.050913 10.395968 2.114295
16.263201 17.137366 4.762663
7.793602 0.528364 5.339374
8.096843 17.099365 0.615520
11.867386 2.334850 1.066680
17.600987 15.050466 4.385591
17.825946 2.564206 4.162400
1.659630 15.665881 6.471129
4.845734 8.969718 3.582785
15.861924 1.072175 1.627241
16.218839 5.112692 3.331459
16.125384 13.680410 0.371729
17.892239 10.786534 1.245998
18.687811 17.145811 2.366561
7.054558 17.194224 5.206351
7.867003 10.256954 3.072425
19.710539 18.409786 4.604407
9.291978 3.998219 4.103860
4.737951 9.117939 3.605059
16.973279 6.749755 1.679730
11.196616 14.611081 5.311294
15.249605 2.371182 1.397220
2.914682 19.381663 2.392326
14.652754 17.183917 3.802864
3.678493 6.984908 4.037576
4.519152 13.588862 2.586249
5.028478 10.024469 1.878221
6.754373 9.667404 4.814528
4.552343 14.028037 6.812873
10.711022 6.256827 4.987014
1.606091 17.891151 4.638668
8.987473 2.622034 3.610731
14.818427 6.798130 5.765525
5.236560 9.447759 1.330612
10.062843 10.077555 2.150376
4.651768 15.275538 0.764412
14.205580 8.705251 2.731088
2.031508 9.598857 4.468879
9.397158 13.279394 4.602995
4.466566 3.816140 2.334004
9.724888 12.058350 5.584533
15.184109 19.749075 3.586983
6.892278 13.735196 2.372505
8.340670 18.105294 0.602474
6.312307 5.064109 6.887189
12.794895 19.185367 4.596638
3.458590 3.557565 5.659675
9.906107 5.446607 3.865625
19.491359 1.331713 3.922471
6.691341 16.317903 0.407772
3.540154 8.596229 3.676139
19.679457 17.192730 1.411229
13.285678 12.097860 3.044688
10.146891 9.591404 3.917538
6.486119 15.475150 3.545310
10.558474 14.704772 5.228026
16.312573 10.578723 6.265310
0.242687 16.598951 2.025972
4.984805 19.491549 1.029089
7.941659 8.482921 0.515586
5.249485 0.295217 4.456284
6.980060 1.162730 0.612454
16.702147 19.694400 2.799499
5.666906 13.485923 4.680628
15.219573 11.894303 4.101565
2.723369 9.652297 2.227404
2.728932 12.379577 1.824064
11.868148 9.988929 2.192623
12.755727 14.838066 0.794011
13.961070 16.840184 4.420584
0.116465 0.925616 5.255129
12.378776 18.015884 2.502222
10.323506 15.842587 2.252698
9.510064 3.924051 5.668817
2.919226 15.078606 3.991809
1.696066 5.384835 1.477959
18.794581 9.588894 4.988672
19.344047 11.805711 5.916955
14.880145 9.053541 2.352620
12.582760 8.596763 5.705016
9.424237 16.685795 1.981332
6.213994 0.108516 4.931635
0.670077 13.863734 3.091105
1.962034 15.637506 6.838680
15.048965 17.111104 4.457702
19.606780 17.478130 2.815235
5.359518 6.431971 4.413946
14.955410 12.812837 3.266911
12.651361 13.807474 2.669687
0.152794 13.530065 0.042565
14.686089 16.416842 0.478968
5.578002 15.066725 0.942092
2.361654 1.894560 4.730265
9.172593 13.119897 4.249604
13.825612 12.911131 6.453677
17.752754 13.945411 1.480583
7.166564 15.466321 2.537052
12.056538 17.503796 6.867766
7.859166 17.279148 1.991396
6.309140 5.887524 2.230525
4.559706 2.031209 5.503524
16.911736 18.964852 0.387044
13.406644 3.962518 1.274162
19.922164 2.733108 5.987356
11.277897 15.434392 6.999069
17.193602 1.354573 1.931466
16.708404 19.234885 3.496813
7.787556 11.430896 5.385177
12.316067 16.336384 6.489319
8.974966 5.594392 5.232411
14.515212 4.580258 2.960696
10.439445 16.447375 0.176866
11.376624 12.808558 3.120937
15.779577 7.726310 6.340182
9.108561 7.187745 3.985518
16.255317 11.221380 5.697548
15.282684 1.079417 4.555905
1.302822 16.659602 6.575478
18.947650 17.733944 6.364503
9.715164 11.028042 4.022764
7.203067 18.999172 6.652031
8.215010 19.651927 3.365396
10.355055 6.718660 5.684774
9.719537 3.044704 3.882010
16.983843 6.617372 2.605987
14.332481 2.765558 2.210190
3.910892 0.710027 3.281935
7.417850 19.422886 0.689142
3.277222 4.970988 1.857947
6.963405 16.280435 4.947091
6.563480 5.161835 0.183041
6.621771 11.127581 5.047923
15.812938 19.369004 0.723885
12.052317 14.060051 1.195153
13.014525 13.009564 6.171007
16.849114 6.466486 1.836033
4.913679 13.931852 6.248695
2.144127 7.428354 5.887039
2.003337 9.866128 4.933219
9.980104 0.887136 3.421021
10.714179 12.157365 3.029422
9.552143 9.553349 2.749566
5.898121 4.077284 3.611697
6.204102 14.282591 1.732644
2.593829 7.562008 2.470179
2.608799 16.927890 3.923230
17.403515 7.474736 2.522760
13.096269 8.548301 1.637190
6.227236 11.356064 4.904637
13.330183 18.341017 2.369396
7.269285 3.901635 5.349704
14.059582 5.995754 0.731374
0.054278 4.094896 3.541003
6.136957 19.008385 6.679223
18.147887 19.117332 3.477832
10.989920 13.607387 6.778780
12.624759 13.753030 0.220249
5.558132 8.657618 6.085989
5.027345 8.967937 1.576946
3.624846 6.675025 6.833919
8.691965 15.254728 5.201639
16.630184 8.344873 3.727807
4.431896 15.148413 1.672942
19.665413 16.059196 3.968786
7.214442 7.784926 6.416089
7.212371 16.854275 5.173332
5.943119 3.278255 4.668937
18.040980 0.231657 4.703002
7.399461 13.756420 0.385894
0.540678 8.297584 2.410336
8.657643 14.302026 5.795867
19.777039 14.160799 3.511041
2.242781 19.030418 6.770415
14.941715 9.205067 4.520137
13.770026 7.265003 0.451323
9.139648 2.646740 6.323496
13.276330 4.157271 5.021895
10.065895 10.573994 3.238274
15.170862 7.913905 6.721864
3.947092 0.018618 4.556426
9.067743 2.228955 1.439336
6.248650 4.698021 2.240001
6.296226 16.037758 1.825423
3.540364 4.190329 3.808714
19.826890 11.386946 3.027406
9.754560 9.531204 4.244858
7.144295 8.578358 5.097512
7.574477 17.779453 2.393467
15.640582 5.453522 5.774807
9.503170 11.715341 5.503263
14.529305 0.556253 4.638285
13.107694 4.471582 2.147327
10.622234 11.058870 4.267652
10.016779 9.453385 5.774428
2.425554 4.396992 2.746021
15.435199 5.082207 5.871100
4.053895 0.042927 0.896094
18.877251 6.461165 1.920481
4.213140 5.855905 5.875061
6.045498 15.206139 1.619469
13.597962 11.017916 0.408837
13.087165 7.765494 3.186859
16.648108 13.132706 2.486829
11.293660 10.764554 0.118165
8.190647 12.807314 1.503197
14.590691 4.769316 6.452878
12.979255 17.130342 0.708175
19.783317 0.887184 6.826131
1.722981 15.643835 4.005139
17.113801 12.740063 2.676831
14.440274 1.171092 2.354969
0.148309 0.561246 4.803533
12.574480 16.411503 5.917777
10.258120 1.723796 0.723842
13.739526 14.461901 0.873643
12.400193 5.250460 4.786980
4.090657 9.798595 3.229204
10.879372 13.477918 1.567970
9.776756 4.230889 2.902378
14.784188 15.021635 0.406307
8.987855 16.905424 1.688702
15.348593 5.701482 2.977692
16.066766 19.761112 4.531983
1.708597 15.086980 3.767010
6.102186 13.946812 4.258702
0.012277 11.291723 0.693840
9.163230 0.588757 2.252259
4.259426 18.715325 4.961366
9.295837 4.981592 5.948791
1.672739 18.672418 0.516928
0.633832 13.896849 5.471288
8.352616 6.070048 0.395347
4.558061 12.925135 6.409212
19.855297 11.338288 5.710276
2.371433 13.786314 4.814894
10.490672 12.441006 2.676545
10.938485 8.777166 0.376973
14.260887 4.146432 4.633765
6.872053 8.413757 0.688159
16.992182 0.276029 5.800156
2.027044 0.496873 2.155604
19.531204 11.154882 2.636166
0.926893 1.770730 1.762646
14.953795 5.061270 1.128887
16.928735 18.322196 2.317547
19.933326 9.272212 1.458638
4.910794 8.790132 0.201661
16.571722 13.678117 6.603486
3.429579 4.874285 0.312716
9.956387 4.878456 4.974629
0.624834 16.342192 6.988718
11.265025 18.783135 3.082298
4.845137 13.496629 5.966324
12.933272 4.032057 6.753255
1.774012 6.885341 4.248736
14.386637 13.860488 2.400024
1.105555 12.133946 0.779166
19.217653 7.448420 4.367311
8.501734 0.699530 4.459840
14.468913 3.979022 1.681009
0.443500 9.118167 2.876940
10.231854 18.849111 2.683563
17.368098 14.426828 0.830704
4.937350 16.230531 0.761831
11.177896 1.261643 5.789959
8.284984 17.367780 1.932946
9.132772 15.421016 2.971805
14.325634 10.223626 4.163122
4.614185 16.029189 5.637610
19.653313 2.478516 6.656853
19.950414 1.257216 4.751861
10.476260 18.570704 0.102814
19.927446 13.018193 5.331293
3.338800 14.544456 0.428080
2.532116 8.944898 2.534299
9.964795 19.152357 3.172393
13.600770 15.925810 4.989506
4.125918 12.839361 3.733375
11.680510 2.943334 4.626808
3.563049 14.915925 5.686104
6.011136 19.312108 0.543786
13.542022 4.663343 3.164625
18.605588 0.938335 0.853334
7.592190 11.252495 3.161551
10.980167 6.515492 5.328947
0.677945 7.085435 4.412383
19.031750 7.465061 0.246200
11.773014 0.615181 6.147174
18.682366 6.698729 1.775365
13.245112 7.055469 6.838534
10.582265 11.194614 2.460630
16.540060 6.765453 5.985679
11.068992 9.153355 5.856610
11.640392 12.141721 6.278786
16.807936 9.860235 1.273008
4.727502 10.056039 5.277097
18.151605 6.236683 0.760473
17.462387 9.437870 5.695256
19.596102 11.344036 6.521612
11.610914 9.348267 2.138132
14.862437 15.625908 2.197017
9.678758 1.593308 0.356551
15.182899 2.621014 2.533737
8.444081 10.489523 3.598692
4.649721 7.015089 5.536868
14.026112 19.652755 1.806462
0.788681 12.904852 6.632816
5.767554 13.169287 5.256808
1.376438 19.306382 4.284029
16.143985 7.240114 6.243023
3.523727 15.189942 4.809826
9.795955 4.462086 1.773184
2.060965 6.933324 3.982750
11.638350 9.489423 1.049220
6.204544 13.280663 4.735056
